id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,broadcasters,attendance,capacity,address,holiday_date,description,home_team_player11,home_team_player10,home_team_player9,home_team_player8,home_team_player7,home_team_player6,home_team_player5,home_team_player4,home_team_player3,home_team_player2,home_team_player1,home_team_score,away_team_score,away_team_player1,away_team_player2,away_team_player3,away_team_player4,away_team_player5,away_team_player6,away_team_player7,away_team_player8,away_team_player9,away_team_player10,away_team_player11,year,month,day,dayofweek,day_of_week,is_holiday,season,time_of_day,kick_off_hour,prefecture
20757,2018-03-03,2023-06-25 14:03:00,21,1,6,24,59,12,17.5,20.0,38,,41255,愛知県豊田市千石町7-2,,,7 ジョー FW,10 ガブリエル シャビエル FW,29 和泉 竜司 MF,4 小林 裕紀 MF,9 長谷川 アーリアジャスール MF,23 青木 亮太 MF,14 秋山 陽介 DF,41 菅原 由勢 DF,36 ホーシャ DF,6 宮原 和也 DF,22 ランゲラック GK,1,0,36 三浦 龍輝 GK,3 大井 健太郎 DF,5 櫻内 渚 DF,6 ギレルメ DF,41 高橋 祥平 DF,7 田口 泰士 MF,8 ムサエフ MF,10 中村 俊輔 MF,15 アダイウトン MF,19 山田 大記 MF,20 川又 堅碁 FW,2018,3,3,5,5,0,1,0,14.05,14
20758,2018-03-03,2023-06-25 15:03:00,21,1,1,4,30,2,16.5,38.0,23,,48999,東京都調布市西町376-3,,,9 ディエゴ オリヴェイラ FW,20 前田 遼一 FW,38 東 慶悟 MF,8 髙萩 洋次郎 MF,7 米本 拓司 MF,39 大森 晃太郎 MF,6 太田 宏介 DF,3 森重 真人 DF,48 チャン ヒョンス DF,2 室屋 成 DF,33 林 彰洋 GK,0,1,21 関 憲太郎 GK,13 平岡 康裕 DF,27 大岩 一貴 DF,6 板倉 滉 DF,17 富田 晋伍 MF,7 奥埜 博亮 MF,29 古林 将太 MF,2 永戸 勝也 MF,16 野津田 岳人 FW,20 阿部 拓馬 FW,11 石原 直樹 FW,2018,3,3,5,5,0,1,0,15.05,16
20759,2018-03-03,2023-06-25 16:01:00,21,1,29,2,55,2,13.8,67.0,53,,37496,茨城県鹿嶋市神向寺後山26-2,,,7 ペドロ ジュニオール FW,10 金崎 夢生 FW,8 土居 聖真 MF,25 遠藤 康 MF,40 小笠原 満男 MF,20 三竿 健斗 MF,16 山本 脩斗 DF,3 昌子 源 DF,5 植田 直通 DF,32 安西 幸輝 DF,1 クォン スンテ GK,1,0,1 東口 順昭 GK,14 米倉 恒貴 DF,5 三浦 弦太 DF,3 ファビオ DF,4 藤春 廣輝 DF,17 市丸 瑞希 MF,21 矢島 慎也 MF,7 遠藤 保仁 MF,11 ファン ウィジョ FW,20 長沢 駿 FW,10 倉田 秋 FW,2018,3,3,5,5,0,1,0,16.016666666666666,21
20760,2018-03-03,2023-06-25 16:07:00,21,1,25,21,13,12,12.7,47.0,59,,28425,兵庫県神戸市兵庫区御崎町1-2-2,,,10 ルーカス ポドルスキ FW,9 ハーフナー マイク FW,21 田中 順也 MF,23 松下 佳貴 MF,5 チョン ウヨン MF,8 三田 啓貴 MF,22 橋本 和 DF,3 渡部 博文 DF,39 伊野波 雅彦 DF,13 小川 慶治朗 DF,18 キム スンギュ GK,2,4,13 六反 勇治 GK,28 立田 悠悟 DF,3 ファン ソッコ DF,4 フレイレ DF,25 松原 后 DF,6 竹内 涼 MF,17 河井 陽介 MF,30 金子 翔太 MF,29 石毛 秀樹 MF,23 北川 航也 FW,20 クリスラン FW,2018,3,3,5,5,0,1,0,16.116666666666667,2
20761,2018-03-03,2023-06-25 19:03:00,21,1,27,28,11,35,12.0,86.0,26,,20258,長崎県諫早市宇都町27−1,,,9 ファンマ FW,19 澤田 崇 MF,11 鈴木 武蔵 MF,3 飯尾 竜太朗 MF,15 島田 譲 MF,26 碓井 鉄平 MF,28 翁長 聖 MF,5 田上 大地 DF,4 髙杉 亮太 DF,32 徳永 悠平 DF,1 増田 卓也 GK,2,2,20 権田 修一 GK,13 小林 祐三 DF,15 鄭 昇炫 DF,5 キム ミンヒョク DF,23 吉田 豊 DF,36 高橋 秀人 MF,6 福田 晃斗 MF,4 原川 力 MF,40 小野 裕二 FW,27 田川 亨介 FW,9 趙 東建 FW,2018,3,3,5,5,0,1,1,19.05,22
20762,2018-03-04,2023-06-25 16:04:00,21,2,20,11,32,1,18.2,48.0,69,,62010,埼玉県さいたま市緑区美園2丁目1,,,9 武藤 雄樹 FW,30 興梠 慎三 FW,11 マルティノス FW,16 青木 拓矢 MF,15 長澤 和輝 MF,22 阿部 勇樹 MF,3 宇賀神 友弥 DF,5 槙野 智章 DF,2 マウリシオ DF,6 遠藤 航 DF,1 西川 周作 GK,1,2,1 林 卓人 GK,33 和田 拓也 DF,2 野上 結貴 DF,4 水本 裕貴 DF,19 佐々木 翔 DF,36 川辺 駿 MF,6 青山 敏弘 MF,15 稲垣 祥 MF,18 柏 好文 MF,39 パトリック FW,31 ティーラシン FW,2018,3,4,6,6,0,1,0,16.066666666666666,5
20763,2018-03-10,2023-06-25 13:03:00,27,0,10,2,58,13,11.8,37.0,23,,26827,神奈川県川崎市中原区等々力1-1,,,11 小林 悠 FW,41 家長 昭博 MF,8 阿部 浩之 MF,14 中村 憲剛 MF,10 大島 僚太 MF,21 エドゥアルド ネット MF,2 登里 享平 DF,7 車屋 紳太郎 DF,5 谷口 彰悟 DF,18 エウシーニョ DF,1 チョン ソンリョン GK,2,0,1 東口 順昭 GK,14 米倉 恒貴 DF,5 三浦 弦太 DF,3 ファビオ DF,4 藤春 廣輝 DF,17 市丸 瑞希 MF,7 遠藤 保仁 MF,24 井出 遥也 MF,38 中村 敬斗 FW,20 長沢 駿 FW,9 アデミウソン FW,2018,3,10,5,5,0,1,0,13.05,19
20764,2018-03-10,2023-06-25 13:03:00,27,0,19,28,12,12,13.9,35.0,23,,15440,神奈川県横浜市神奈川区三ﾂ沢西町3-1,,,25 ユン イルロク FW,7 ウーゴ ヴィエイラ FW,11 遠藤 渓太 FW,14 天野 純 MF,8 中町 公祐 MF,6 扇原 貴宏 MF,24 山中 亮輔 DF,2 ミロシュ デゲネク DF,22 中澤 佑二 DF,27 松原 健 DF,21 飯倉 大樹 GK,1,2,20 権田 修一 GK,13 小林 祐三 DF,15 鄭 昇炫 DF,5 キム ミンヒョク DF,23 吉田 豊 DF,36 高橋 秀人 MF,6 福田 晃斗 MF,4 原川 力 MF,40 小野 裕二 FW,9 趙 東建 FW,32 ビクトル イバルボ FW,2018,3,10,5,5,0,1,0,13.05,19
20765,2018-03-10,2023-06-25 14:02:00,27,0,4,25,21,1,6.9,38.0,72,,19694,宮城県仙台市泉区七北田字柳78,,,11 石原 直樹 FW,20 阿部 拓馬 FW,16 野津田 岳人 FW,2 永戸 勝也 MF,29 古林 将太 MF,7 奥埜 博亮 MF,17 富田 晋伍 MF,6 板倉 滉 DF,27 大岩 一貴 DF,13 平岡 康裕 DF,21 関 憲太郎 GK,1,1,18 キム スンギュ GK,39 伊野波 雅彦 DF,5 チョン ウヨン DF,3 渡部 博文 DF,30 ティーラトン DF,24 三原 雅俊 MF,8 三田 啓貴 MF,10 ルーカス ポドルスキ MF,20 増山 朝陽 FW,9 ハーフナー マイク FW,21 田中 順也 FW,2018,3,10,5,5,0,1,0,14.033333333333333,8
20766,2018-03-10,2023-06-25 14:03:00,27,0,27,20,11,1,14.8,49.0,86,,20258,長崎県諫早市宇都町27−1,,,9 ファンマ FW,11 鈴木 武蔵 MF,19 澤田 崇 MF,28 翁長 聖 MF,15 島田 譲 MF,26 碓井 鉄平 MF,3 飯尾 竜太朗 MF,4 髙杉 亮太 DF,39 チェ キュベック DF,32 徳永 悠平 DF,1 増田 卓也 GK,1,1,1 西川 周作 GK,6 遠藤 航 DF,2 マウリシオ DF,5 槙野 智章 DF,3 宇賀神 友弥 DF,16 青木 拓矢 MF,10 柏木 陽介 MF,15 長澤 和輝 MF,11 マルティノス FW,30 興梠 慎三 FW,9 武藤 雄樹 FW,2018,3,10,5,5,0,1,0,14.05,22
20767,2018-03-10,2023-06-25 15:03:00,27,0,29,11,55,1,9.8,50.0,23,,37496,茨城県鹿嶋市神向寺後山26-2,,,10 金崎 夢生 FW,7 ペドロ ジュニオール FW,8 土居 聖真 MF,13 中村 充孝 MF,20 三竿 健斗 MF,40 小笠原 満男 MF,16 山本 脩斗 DF,3 昌子 源 DF,5 植田 直通 DF,32 安西 幸輝 DF,1 クォン スンテ GK,0,1,1 林 卓人 GK,33 和田 拓也 DF,2 野上 結貴 DF,4 水本 裕貴 DF,19 佐々木 翔 DF,36 川辺 駿 MF,6 青山 敏弘 MF,15 稲垣 祥 MF,18 柏 好文 MF,39 パトリック FW,31 ティーラシン FW,2018,3,10,5,5,0,1,0,15.05,21
20768,2018-03-10,2023-06-25 15:03:00,27,0,17,0,24,1,13.4,35.0,23,,15109,千葉県柏市日立台1丁目2−50,,,14 伊東 純也 FW,10 江坂 任 FW,9 クリスティアーノ FW,37 細貝 萌 MF,8 小泉 慶 MF,15 キム ボギョン MF,3 ユン ソギョン DF,5 中山 雄太 DF,22 パク ジョンス DF,13 小池 龍太 DF,23 中村 航輔 GK,1,1,21 キム ジンヒョン GK,2 松田 陸 DF,14 丸橋 祐介 DF,15 木本 恭生 DF,22 マテイ ヨニッチ DF,6 山口 蛍 MF,7 水沼 宏太 MF,11 ソウザ MF,8 柿谷 曜一朗 FW,9 杉本 健勇 FW,13 高木 俊幸 FW,2018,3,10,5,5,0,1,0,15.05,4
20769,2018-03-10,2023-06-25 15:03:00,27,0,24,1,19,1,15.5,30.0,87,,15165,静岡県磐田市新貝2500,,,20 川又 堅碁 FW,30 上原 力也 MF,15 アダイウトン MF,10 中村 俊輔 MF,7 田口 泰士 MF,41 高橋 祥平 DF,6 ギレルメ DF,5 櫻内 渚 DF,4 新里 亮 DF,3 大井 健太郎 DF,21 カミンスキー GK,2,0,33 林 彰洋 GK,2 室屋 成 DF,48 チャン ヒョンス DF,3 森重 真人 DF,6 太田 宏介 DF,39 大森 晃太郎 MF,7 米本 拓司 MF,8 髙萩 洋次郎 MF,38 東 慶悟 MF,20 前田 遼一 FW,9 ディエゴ オリヴェイラ FW,2018,3,10,5,5,0,1,0,15.05,24
20770,2018-03-10,2023-06-25 19:03:00,27,0,14,21,46,0,22.8,47.0,26,,39856,北海道札幌市豊平区羊ヶ丘1,,,48 ジェイ FW,18 チャナティップ MF,41 三好 康児 MF,38 菅 大輝 MF,8 深井 一希 MF,6 兵藤 慎剛 MF,14 駒井 善成 MF,5 福森 晃斗 DF,20 キム ミンテ DF,35 進藤 亮佑 DF,25 ク ソンユン GK,1,3,13 六反 勇治 GK,28 立田 悠悟 DF,3 ファン ソッコ DF,4 フレイレ DF,25 松原 后 DF,6 竹内 涼 MF,17 河井 陽介 MF,30 金子 翔太 MF,19 ミッチェル デューク MF,23 北川 航也 FW,20 クリスラン FW,2018,3,10,5,5,0,1,1,19.05,3
20771,2018-03-11,2023-06-25 16:03:00,27,1,22,6,3,1,15.3,39.0,23,,15732,神奈川県平塚市大原1−1,,,2 菊地 俊介 FW,9 イ ジョンヒョプ FW,18 松田 天馬 FW,29 杉岡 大暉 MF,10 秋野 央樹 MF,6 石川 俊輝 MF,23 高山 薫 MF,8 大野 和成 DF,4 アンドレ バイア DF,13 山根 視来 DF,1 秋元 陽太 GK,0,0,22 ランゲラック GK,6 宮原 和也 DF,41 菅原 由勢 DF,36 ホーシャ DF,14 秋山 陽介 DF,23 青木 亮太 MF,4 小林 裕紀 MF,21 八反田 康平 MF,29 和泉 竜司 MF,10 ガブリエル シャビエル FW,7 ジョー FW,2018,3,11,6,6,0,1,0,16.05,19
20772,2018-03-18,2023-06-25 14:03:00,28,0,14,27,46,0,23.0,41.0,82,,39856,北海道札幌市豊平区羊ヶ丘1,,,48 ジェイ FW,18 チャナティップ MF,41 三好 康児 MF,38 菅 大輝 MF,8 深井 一希 MF,27 荒野 拓馬 MF,14 駒井 善成 MF,5 福森 晃斗 DF,20 キム ミンテ DF,35 進藤 亮佑 DF,25 ク ソンユン GK,2,1,1 増田 卓也 GK,32 徳永 悠平 DF,39 チェ キュベック DF,4 髙杉 亮太 DF,3 飯尾 竜太朗 MF,26 碓井 鉄平 MF,15 島田 譲 MF,28 翁長 聖 MF,19 澤田 崇 MF,20 中村 慶太 MF,9 ファンマ FW,2018,3,18,6,6,0,1,0,14.05,3
20773,2018-03-18,2023-06-25 14:03:00,28,0,21,4,0,1,17.3,42.0,23,,20248,静岡県静岡市清水区村松3880−1,,,20 クリスラン FW,23 北川 航也 FW,19 ミッチェル デューク MF,30 金子 翔太 MF,17 河井 陽介 MF,6 竹内 涼 MF,25 松原 后 DF,4 フレイレ DF,3 ファン ソッコ DF,28 立田 悠悟 DF,13 六反 勇治 GK,1,1,21 関 憲太郎 GK,13 平岡 康裕 DF,27 大岩 一貴 DF,39 金 正也 DF,17 富田 晋伍 MF,7 奥埜 博亮 MF,29 古林 将太 MF,2 永戸 勝也 MF,16 野津田 岳人 FW,20 阿部 拓馬 FW,11 石原 直樹 FW,2018,3,18,6,6,0,1,0,14.05,24
20774,2018-03-18,2023-06-25 15:03:00,28,0,1,22,30,12,17.4,40.0,23,,48999,東京都調布市西町376-3,,,9 ディエゴ オリヴェイラ FW,17 富樫 敬真 FW,38 東 慶悟 MF,8 髙萩 洋次郎 MF,18 橋本 拳人 MF,39 大森 晃太郎 MF,25 小川 諒也 DF,3 森重 真人 DF,48 チャン ヒョンス DF,29 岡崎 慎 DF,33 林 彰洋 GK,1,0,1 秋元 陽太 GK,13 山根 視来 DF,4 アンドレ バイア DF,8 大野 和成 DF,23 高山 薫 MF,10 秋野 央樹 MF,2 菊地 俊介 MF,18 松田 天馬 MF,7 梅崎 司 MF,29 杉岡 大暉 MF,9 イ ジョンヒョプ FW,2018,3,18,6,6,0,1,0,15.05,16
20775,2018-03-18,2023-06-25 15:03:00,28,0,2,17,14,12,18.4,46.0,23,,39694,大阪府吹田市千里万博公園3−3,,,39 泉澤 仁 FW,20 長沢 駿 FW,11 ファン ウィジョ FW,7 遠藤 保仁 MF,17 市丸 瑞希 MF,15 今野 泰幸 MF,4 藤春 廣輝 DF,3 ファビオ DF,5 三浦 弦太 DF,22 オ ジェソク DF,1 東口 順昭 GK,2,2,23 中村 航輔 GK,13 小池 龍太 DF,22 パク ジョンス DF,5 中山 雄太 DF,3 ユン ソギョン DF,15 キム ボギョン MF,8 小泉 慶 MF,7 大谷 秀和 MF,9 クリスティアーノ FW,10 江坂 任 FW,14 伊東 純也 FW,2018,3,18,6,6,0,1,0,15.05,7
20776,2018-03-18,2023-06-25 16:04:00,28,0,20,19,32,12,16.0,46.0,69,,62010,埼玉県さいたま市緑区美園2丁目1,,,7 武富 孝介 FW,30 興梠 慎三 FW,9 武藤 雄樹 FW,10 柏木 陽介 MF,15 長澤 和輝 MF,16 青木 拓矢 MF,3 宇賀神 友弥 DF,5 槙野 智章 DF,2 マウリシオ DF,38 菊池 大介 DF,1 西川 周作 GK,0,1,21 飯倉 大樹 GK,27 松原 健 DF,22 中澤 佑二 DF,2 ミロシュ デゲネク DF,24 山中 亮輔 DF,6 扇原 貴宏 MF,33 ダビド バブンスキー MF,14 天野 純 MF,11 遠藤 渓太 FW,7 ウーゴ ヴィエイラ FW,25 ユン イルロク FW,2018,3,18,6,6,0,1,0,16.066666666666666,5
20777,2018-03-18,2023-06-25 16:03:00,28,0,25,0,13,1,17.8,51.0,59,,28425,兵庫県神戸市兵庫区御崎町1-2-2,,,21 田中 順也 FW,33 大槻 周平 FW,27 郷家 友太 FW,10 ルーカス ポドルスキ MF,8 三田 啓貴 MF,14 藤田 直之 MF,22 橋本 和 DF,3 渡部 博文 DF,5 チョン ウヨン DF,34 藤谷 壮 DF,18 キム スンギュ GK,2,0,21 キム ジンヒョン GK,2 松田 陸 DF,14 丸橋 祐介 DF,22 マテイ ヨニッチ DF,23 山下 達也 DF,6 山口 蛍 MF,7 水沼 宏太 MF,43 オスマル MF,9 杉本 健勇 FW,13 高木 俊幸 FW,18 ヤン ドンヒョン FW,2018,3,18,6,6,0,1,0,16.05,2
20778,2018-03-18,2023-06-25 16:03:00,28,0,11,24,7,12,20.0,64.0,23,,36894,広島県広島市安佐南区大塚西5-1-1,,,31 ティーラシン FW,39 パトリック FW,18 柏 好文 MF,15 稲垣 祥 MF,6 青山 敏弘 MF,36 川辺 駿 MF,19 佐々木 翔 DF,4 水本 裕貴 DF,2 野上 結貴 DF,33 和田 拓也 DF,1 林 卓人 GK,0,0,21 カミンスキー GK,3 大井 健太郎 DF,5 櫻内 渚 DF,6 ギレルメ DF,25 大南 拓磨 DF,41 高橋 祥平 DF,7 田口 泰士 MF,14 松本 昌也 MF,15 アダイウトン MF,19 山田 大記 MF,20 川又 堅碁 FW,2018,3,18,6,6,0,1,0,16.05,12
20779,2018-03-18,2023-06-25 16:03:00,28,0,28,29,17,2,19.8,45.0,23,,24130,佐賀県鳥栖市京町812,,,32 ビクトル イバルボ FW,9 趙 東建 FW,40 小野 裕二 FW,4 原川 力 MF,6 福田 晃斗 MF,36 高橋 秀人 MF,23 吉田 豊 DF,5 キム ミンヒョク DF,15 鄭 昇炫 DF,13 小林 祐三 DF,20 権田 修一 GK,0,1,1 クォン スンテ GK,24 伊東 幸敏 DF,5 植田 直通 DF,3 昌子 源 DF,16 山本 脩斗 DF,20 三竿 健斗 MF,6 永木 亮太 MF,30 安部 裕葵 MF,8 土居 聖真 MF,9 鈴木 優磨 FW,10 金崎 夢生 FW,2018,3,18,6,6,0,1,0,16.05,1
20780,2018-03-18,2023-06-25 19:03:00,28,0,6,10,59,12,13.8,56.0,26,,41255,愛知県豊田市千石町7-2,,,7 ジョー FW,10 ガブリエル シャビエル FW,29 和泉 竜司 MF,4 小林 裕紀 MF,9 長谷川 アーリアジャスール MF,23 青木 亮太 MF,14 秋山 陽介 DF,3 櫛引 一紀 DF,41 菅原 由勢 DF,6 宮原 和也 DF,22 ランゲラック GK,0,1,1 チョン ソンリョン GK,18 エウシーニョ DF,5 谷口 彰悟 DF,7 車屋 紳太郎 DF,2 登里 享平 DF,21 エドゥアルド ネット MF,10 大島 僚太 MF,14 中村 憲剛 MF,41 家長 昭博 MF,8 阿部 浩之 MF,11 小林 悠 FW,2018,3,18,6,6,0,1,1,19.05,14
20781,2018-03-30,2023-06-25 19:33:00,29,0,17,25,24,1,13.8,41.0,23,,15109,千葉県柏市日立台1丁目2−50,,,14 伊東 純也 FW,10 江坂 任 FW,9 クリスティアーノ FW,7 大谷 秀和 MF,15 キム ボギョン MF,8 小泉 慶 MF,3 ユン ソギョン DF,4 中谷 進之介 DF,22 パク ジョンス DF,13 小池 龍太 DF,23 中村 航輔 GK,2,1,18 キム スンギュ GK,24 三原 雅俊 DF,39 伊野波 雅彦 DF,3 渡部 博文 DF,22 橋本 和 DF,14 藤田 直之 MF,10 ルーカス ポドルスキ MF,8 三田 啓貴 MF,27 郷家 友太 FW,33 大槻 周平 FW,21 田中 順也 FW,2018,3,30,4,4,0,1,1,19.55,4
20782,2018-03-31,2023-06-25 14:03:00,29,1,4,27,21,1,12.5,25.0,23,,19694,宮城県仙台市泉区七北田字柳78,,,11 石原 直樹 FW,30 西村 拓真 FW,20 阿部 拓馬 FW,2 永戸 勝也 MF,29 古林 将太 MF,16 野津田 岳人 MF,7 奥埜 博亮 MF,39 金 正也 DF,27 大岩 一貴 DF,13 平岡 康裕 DF,21 関 憲太郎 GK,1,0,30 徳重 健太 GK,32 徳永 悠平 DF,39 チェ キュベック DF,4 髙杉 亮太 DF,3 飯尾 竜太朗 MF,26 碓井 鉄平 MF,17 中原 彰吾 MF,28 翁長 聖 MF,19 澤田 崇 MF,11 鈴木 武蔵 MF,9 ファンマ FW,2018,3,31,5,5,0,1,0,14.05,8
20783,2018-03-31,2023-06-25 14:03:00,29,1,21,19,0,12,17.0,54.0,87,,20248,静岡県静岡市清水区村松3880−1,,,20 クリスラン FW,19 ミッチェル デューク FW,29 石毛 秀樹 MF,30 金子 翔太 MF,17 河井 陽介 MF,6 竹内 涼 MF,25 松原 后 DF,4 フレイレ DF,3 ファン ソッコ DF,28 立田 悠悟 DF,13 六反 勇治 GK,0,1,21 飯倉 大樹 GK,27 松原 健 DF,22 中澤 佑二 DF,2 ミロシュ デゲネク DF,24 山中 亮輔 DF,6 扇原 貴宏 MF,14 天野 純 MF,9 大津 祐樹 MF,20 オリヴィエ ブマル FW,7 ウーゴ ヴィエイラ FW,25 ユン イルロク FW,2018,3,31,5,5,0,1,0,14.05,24
20784,2018-03-31,2023-06-25 15:03:00,29,1,29,14,55,1,15.4,46.0,23,,37496,茨城県鹿嶋市神向寺後山26-2,,,9 鈴木 優磨 FW,10 金崎 夢生 FW,8 土居 聖真 MF,30 安部 裕葵 MF,4 レオ シルバ MF,6 永木 亮太 MF,16 山本 脩斗 DF,3 昌子 源 DF,5 植田 直通 DF,24 伊東 幸敏 DF,1 クォン スンテ GK,0,0,25 ク ソンユン GK,35 進藤 亮佑 DF,20 キム ミンテ DF,5 福森 晃斗 DF,14 駒井 善成 MF,10 宮澤 裕樹 MF,8 深井 一希 MF,38 菅 大輝 MF,41 三好 康児 MF,18 チャナティップ MF,9 都倉 賢 FW,2018,3,31,5,5,0,1,0,15.05,21
20785,2018-03-31,2023-06-25 15:03:00,29,1,1,2,30,1,18.1,46.0,23,,48999,東京都調布市西町376-3,,,11 永井 謙佑 FW,9 ディエゴ オリヴェイラ FW,38 東 慶悟 MF,8 髙萩 洋次郎 MF,18 橋本 拳人 MF,39 大森 晃太郎 MF,25 小川 諒也 DF,3 森重 真人 DF,48 チャン ヒョンス DF,29 岡崎 慎 DF,33 林 彰洋 GK,3,2,1 東口 順昭 GK,22 オ ジェソク DF,5 三浦 弦太 DF,3 ファビオ DF,4 藤春 廣輝 DF,7 遠藤 保仁 MF,8 マテウス MF,10 倉田 秋 MF,11 ファン ウィジョ FW,20 長沢 駿 FW,24 井出 遥也 FW,2018,3,31,5,5,0,1,0,15.05,16
20786,2018-03-31,2023-06-25 16:03:00,29,1,10,11,58,1,16.6,51.0,23,,26827,神奈川県川崎市中原区等々力1-1,,,4 大久保 嘉人 FW,8 阿部 浩之 MF,41 家長 昭博 MF,14 中村 憲剛 MF,19 森谷 賢太郎 MF,21 エドゥアルド ネット MF,2 登里 享平 DF,7 車屋 紳太郎 DF,5 谷口 彰悟 DF,18 エウシーニョ DF,1 チョン ソンリョン GK,0,1,1 林 卓人 GK,33 和田 拓也 DF,2 野上 結貴 DF,4 水本 裕貴 DF,19 佐々木 翔 DF,30 柴﨑 晃誠 MF,6 青山 敏弘 MF,15 稲垣 祥 MF,18 柏 好文 MF,39 パトリック FW,9 工藤 壮人 FW,2018,3,31,5,5,0,1,0,16.05,19
20787,2018-03-31,2023-06-25 19:03:00,29,1,0,22,8,1,14.2,69.0,26,,17892,大阪府大阪市東住吉区長居公園1-1,,,18 ヤン ドンヒョン FW,13 高木 俊幸 FW,8 柿谷 曜一朗 FW,43 オスマル MF,7 水沼 宏太 MF,6 山口 蛍 MF,22 マテイ ヨニッチ DF,15 木本 恭生 DF,14 丸橋 祐介 DF,2 松田 陸 DF,21 キム ジンヒョン GK,2,1,1 秋元 陽太 GK,13 山根 視来 DF,4 アンドレ バイア DF,8 大野 和成 DF,36 岡本 拓也 MF,6 石川 俊輝 MF,10 秋野 央樹 MF,23 高山 薫 MF,18 松田 天馬 FW,15 野田 隆之介 FW,2 菊地 俊介 FW,2018,3,31,5,5,0,1,1,19.05,7
20788,2018-03-31,2023-06-25 19:03:00,29,1,28,6,17,1,18.5,43.0,23,,24130,佐賀県鳥栖市京町812,,,9 趙 東建 FW,32 ビクトル イバルボ FW,40 小野 裕二 FW,4 原川 力 MF,6 福田 晃斗 MF,36 高橋 秀人 MF,23 吉田 豊 DF,5 キム ミンヒョク DF,15 鄭 昇炫 DF,13 小林 祐三 DF,20 権田 修一 GK,3,2,22 ランゲラック GK,6 宮原 和也 DF,41 菅原 由勢 DF,36 ホーシャ DF,3 櫛引 一紀 DF,23 青木 亮太 MF,9 長谷川 アーリアジャスール MF,4 小林 裕紀 MF,14 秋山 陽介 MF,10 ガブリエル シャビエル FW,7 ジョー FW,2018,3,31,5,5,0,1,1,19.05,1
20789,2018-04-01,2023-06-25 15:03:00,29,2,24,20,6,1,18.1,53.0,23,,51697,静岡県袋井市愛野2300-1,,,20 川又 堅碁 FW,30 上原 力也 MF,19 山田 大記 MF,13 宮崎 智彦 MF,11 松浦 拓弥 MF,7 田口 泰士 MF,41 高橋 祥平 DF,5 櫻内 渚 DF,4 新里 亮 DF,3 大井 健太郎 DF,21 カミンスキー GK,2,1,1 西川 周作 GK,6 遠藤 航 DF,22 阿部 勇樹 DF,2 マウリシオ DF,5 槙野 智章 DF,16 青木 拓矢 MF,10 柏木 陽介 MF,15 長澤 和輝 MF,7 武富 孝介 FW,30 興梠 慎三 FW,9 武藤 雄樹 FW,2018,4,1,6,6,0,1,0,15.05,24
20790,2018-04-07,2023-06-25 14:03:00,30,0,14,6,46,0,21.8,48.0,47,,39856,北海道札幌市豊平区羊ヶ丘1,,,9 都倉 賢 FW,18 チャナティップ MF,41 三好 康児 MF,38 菅 大輝 MF,10 宮澤 裕樹 MF,27 荒野 拓馬 MF,14 駒井 善成 MF,5 福森 晃斗 DF,20 キム ミンテ DF,35 進藤 亮佑 DF,25 ク ソンユン GK,3,0,22 ランゲラック GK,14 秋山 陽介 DF,3 櫛引 一紀 DF,41 菅原 由勢 DF,6 宮原 和也 DF,8 ワシントン MF,9 長谷川 アーリアジャスール MF,4 小林 裕紀 MF,23 青木 亮太 MF,29 和泉 竜司 MF,7 ジョー FW,2018,4,7,5,5,0,1,0,14.05,3
20791,2018-04-07,2023-06-25 15:03:00,30,0,24,21,6,12,14.9,32.0,87,,51697,静岡県袋井市愛野2300-1,,,20 川又 堅碁 FW,30 上原 力也 MF,19 山田 大記 MF,10 中村 俊輔 MF,7 田口 泰士 MF,41 高橋 祥平 DF,6 ギレルメ DF,5 櫻内 渚 DF,4 新里 亮 DF,3 大井 健太郎 DF,21 カミンスキー GK,0,0,13 六反 勇治 GK,28 立田 悠悟 DF,3 ファン ソッコ DF,4 フレイレ DF,25 松原 后 DF,6 竹内 涼 MF,17 河井 陽介 MF,30 金子 翔太 MF,29 石毛 秀樹 MF,19 ミッチェル デューク FW,20 クリスラン FW,2018,4,7,5,5,0,1,0,15.05,24
20792,2018-04-07,2023-06-25 15:03:00,30,0,0,28,8,21,13.5,34.0,23,,17892,大阪府大阪市東住吉区長居公園1-1,,,13 高木 俊幸 FW,9 杉本 健勇 FW,8 柿谷 曜一朗 FW,43 オスマル MF,7 水沼 宏太 MF,6 山口 蛍 MF,22 マテイ ヨニッチ DF,15 木本 恭生 DF,14 丸橋 祐介 DF,2 松田 陸 DF,21 キム ジンヒョン GK,2,1,20 権田 修一 GK,13 小林 祐三 DF,3 高橋 祐治 DF,5 キム ミンヒョク DF,23 吉田 豊 DF,6 福田 晃斗 MF,36 高橋 秀人 MF,4 原川 力 MF,40 小野 裕二 FW,27 田川 亨介 FW,32 ビクトル イバルボ FW,2018,4,7,5,5,0,1,0,15.05,7
