section,round,home_team,away_team,venue,weather,temperature,humidity,broadcasters,attendance,capacity,home_team_score,away_team_score,year,month,day,dayofweek,day_of_week,is_holiday,season,time_of_day,kick_off_hour,prefecture
17,0,12,29,61,1,24.1,58.0,238,10493.0,17924,0,5,2014,9,27,5,5,0,0,1,19.066666666666666,13
17,0,10,4,58,12,20.6,56.0,225,18127.0,26827,1,1,2014,9,27,5,5,0,0,1,19.083333333333332,19
17,0,19,23,12,12,23.0,51.0,225,12953.0,15440,0,0,2014,9,27,5,5,0,0,0,14.066666666666666,19
17,0,0,20,20,1,24.9,47.0,225,22936.0,47853,1,0,2014,9,27,5,5,0,0,1,19.066666666666666,7
17,0,11,25,7,1,25.4,68.0,238,12433.0,36894,1,1,2014,9,27,5,5,0,0,0,15.566666666666666,12
18,0,4,1,21,35,15.6,66.0,336,13699.0,19694,1,0,2014,10,5,6,6,0,0,0,15.566666666666666,8
18,0,29,2,55,35,17.8,97.0,225,17939.0,37496,2,3,2014,10,5,6,6,0,0,0,12.566666666666666,21
18,0,20,12,32,35,16.4,78.0,225,23294.0,62010,2,1,2014,10,5,6,6,0,0,0,14.066666666666666,5
18,0,17,11,45,35,16.3,98.0,238,6115.0,15109,0,0,2014,10,5,6,6,0,0,0,15.566666666666666,4
18,0,23,8,37,35,16.9,89.0,225,5416.0,15859,0,1,2014,10,5,6,6,0,0,0,17.066666666666666,11
18,0,13,10,10,37,18.6,71.0,238,17265.0,41684,3,0,2014,10,5,6,6,0,0,1,19.066666666666666,15
18,0,21,0,0,35,19.1,89.0,342,11971.0,20248,3,0,2014,10,5,6,6,0,0,0,14.066666666666666,24
18,0,25,6,13,0,24.8,61.0,231,17516.0,28425,1,3,2014,10,5,6,6,0,0,0,15.05,2
18,0,28,19,17,12,22.1,62.0,225,12632.0,24130,1,0,2014,10,5,6,6,0,0,0,15.066666666666666,1
19,0,4,20,21,1,19.8,39.0,225,18914.0,19694,4,2,2014,10,18,5,5,0,0,0,14.066666666666666,8
19,0,29,17,55,1,18.4,52.0,225,15577.0,37496,2,3,2014,10,18,5,5,0,0,0,14.066666666666666,21
19,0,8,1,1,1,19.1,42.0,320,11901.0,15491,1,0,2014,10,18,5,5,0,0,0,17.066666666666666,5
19,0,19,21,44,1,20.3,36.0,231,19310.0,72081,1,0,2014,10,18,5,5,0,0,0,15.05,19
19,0,13,23,10,1,19.3,37.0,318,21964.0,41684,0,0,2014,10,18,5,5,0,0,0,15.05,15
19,0,2,10,23,1,22.3,27.0,225,17615.0,21000,1,0,2014,10,18,5,5,0,0,0,14.066666666666666,7
19,0,11,6,7,1,17.3,54.0,281,16304.0,36894,4,0,2014,10,18,5,5,0,0,0,16.066666666666666,12
19,0,12,25,61,1,19.4,38.0,225,6678.0,17924,2,2,2014,10,18,5,5,0,0,0,13.066666666666666,13
19,0,28,0,17,1,20.1,44.0,238,15083.0,24130,1,0,2014,10,18,5,5,0,0,1,19.083333333333332,1
20,0,20,23,32,35,15.1,81.0,252,19977.0,62010,0,0,2014,10,22,2,2,0,0,1,19.066666666666666,5
20,0,17,2,45,35,13.9,92.0,225,7474.0,15109,1,0,2014,10,22,2,2,0,0,1,19.05,4
20,0,21,13,0,35,15.6,92.0,342,8539.0,20248,2,1,2014,10,22,2,2,0,0,1,19.066666666666666,24
20,0,6,4,29,37,17.0,89.0,225,5599.0,20223,0,0,2014,10,22,2,2,0,0,1,19.066666666666666,14
20,0,25,29,13,0,21.1,53.0,225,9375.0,28425,0,0,2014,10,22,2,2,0,0,1,19.066666666666666,2
20,0,8,19,1,35,14.3,91.0,225,7001.0,15491,2,3,2014,10,22,2,2,0,0,1,19.066666666666666,5
20,0,1,11,30,35,14.1,87.0,225,13048.0,48999,2,1,2014,10,22,2,2,0,0,1,19.066666666666666,16
20,0,10,28,58,35,15.4,80.0,232,10609.0,26827,2,0,2014,10,22,2,2,0,0,1,19.05,19
20,0,0,12,8,30,17.9,64.0,225,10262.0,17892,3,1,2014,10,22,2,2,0,0,1,19.066666666666666,7
22,0,4,17,21,1,20.1,67.0,225,15184.0,19694,1,2,2014,10,26,6,6,0,0,0,13.066666666666666,8
22,0,29,20,55,12,21.0,83.0,238,26566.0,37496,1,1,2014,10,26,6,6,0,0,1,19.066666666666666,21
22,0,2,1,23,1,19.8,67.0,225,15695.0,21000,2,1,2014,10,26,6,6,0,0,1,19.066666666666666,7
22,0,25,8,13,1,23.6,45.0,225,12826.0,28425,2,1,2014,10,26,6,6,0,0,0,16.066666666666666,2
22,0,12,6,61,1,21.9,76.0,225,8094.0,17924,0,2,2014,10,26,6,6,0,0,1,19.066666666666666,13
22,0,28,13,17,12,24.1,54.0,225,10386.0,24130,0,2,2014,10,26,6,6,0,0,0,16.066666666666666,1
22,0,19,0,44,1,21.2,77.0,232,27384.0,72081,0,0,2014,10,26,6,6,0,0,1,19.066666666666666,19
22,0,23,10,37,12,18.3,77.0,225,10536.0,15859,2,1,2014,10,26,6,6,0,0,1,19.066666666666666,11
22,0,21,11,0,46,18.9,90.0,225,13098.0,20248,1,3,2014,10,26,6,6,0,0,1,19.066666666666666,24
23,0,17,12,45,12,20.9,82.0,232,9251.0,15109,2,0,2014,11,2,6,6,0,0,0,16.05,4
23,0,13,29,10,35,18.9,87.0,225,27809.0,41684,1,2,2014,11,2,6,6,0,0,0,16.066666666666666,15
23,0,6,1,29,12,20.3,85.0,269,13983.0,20223,2,2,2014,11,2,6,6,0,0,0,13.066666666666666,14
23,0,2,4,23,22,21.3,70.0,225,13142.0,21000,1,1,2014,11,2,6,6,0,0,0,13.05,7
23,0,28,25,17,1,15.8,57.0,238,12895.0,24130,2,1,2014,11,2,6,6,0,0,1,19.066666666666666,1
23,0,10,21,58,12,22.6,63.0,299,19169.0,26827,2,3,2014,11,2,6,6,0,0,0,16.066666666666666,19
23,0,0,23,20,37,21.3,77.0,276,23378.0,47853,1,3,2014,11,2,6,6,0,0,0,13.083333333333334,7
23,1,19,20,44,1,17.9,30.0,225,40571.0,72081,0,1,2014,11,3,0,0,1,0,0,17.066666666666666,19
23,0,11,8,7,12,18.3,71.0,225,14024.0,36894,1,1,2014,11,2,6,6,0,0,0,16.066666666666666,12
24,0,4,0,21,1,11.1,79.0,243,19404.0,19694,3,3,2014,11,22,5,5,0,0,0,17.066666666666666,8
24,0,29,10,55,1,16.8,68.0,249,20261.0,37496,2,1,2014,11,22,5,5,0,0,0,14.066666666666666,21
24,0,20,2,32,1,17.4,45.0,303,56758.0,62010,0,2,2014,11,22,5,5,0,0,0,14.066666666666666,5
24,0,8,17,1,1,13.1,57.0,320,11836.0,15491,1,2,2014,11,22,5,5,0,0,0,17.066666666666666,5
24,0,1,13,30,1,13.8,67.0,233,42059.0,48999,1,3,2014,11,22,5,5,0,0,0,17.066666666666666,16
24,0,23,11,37,1,19.0,30.0,294,14067.0,15859,2,0,2014,11,22,5,5,0,0,0,14.066666666666666,11
24,0,21,6,0,1,13.1,85.0,225,17352.0,20248,2,2,2014,11,22,5,5,0,0,0,17.066666666666666,24
24,0,25,19,13,1,18.5,38.0,297,15791.0,28425,1,2,2014,11,22,5,5,0,0,0,14.066666666666666,2
24,0,12,28,61,1,18.3,47.0,225,6259.0,17924,0,1,2014,11,22,5,5,0,0,0,14.066666666666666,13
25,0,4,12,21,37,11.6,93.0,225,17152.0,19694,2,1,2014,11,29,5,5,0,0,0,17.066666666666666,8
25,0,17,21,45,12,13.4,92.0,232,13470.0,15109,3,1,2014,11,29,5,5,0,0,0,14.066666666666666,4
25,0,10,11,58,37,13.9,85.0,225,15468.0,26827,1,1,2014,11,29,5,5,0,0,0,14.066666666666666,19
25,0,19,13,44,12,13.8,83.0,225,29379.0,72081,1,0,2014,11,29,5,5,0,0,0,17.066666666666666,19
25,0,23,1,37,1,13.5,84.0,225,15071.0,15859,0,0,2014,11,29,5,5,0,0,0,17.066666666666666,11
25,0,6,8,59,0,17.6,57.0,225,21695.0,41255,2,1,2014,11,29,5,5,0,0,0,17.066666666666666,14
25,0,2,25,23,1,19.0,46.0,243,18587.0,21000,3,1,2014,11,29,5,5,0,0,0,14.05,7
25,0,0,29,20,12,19.3,50.0,225,23330.0,47853,1,4,2014,11,29,5,5,0,0,0,14.066666666666666,7
25,0,28,20,17,1,23.9,37.0,301,19235.0,24130,1,1,2014,11,29,5,5,0,0,0,14.066666666666666,1
26,0,29,28,55,1,6.3,50.0,293,25318.0,37496,0,1,2014,12,6,5,5,0,3,0,15.55,21
26,0,20,6,32,1,8.2,33.0,240,53091.0,62010,1,2,2014,12,6,5,5,0,3,0,15.566666666666666,5
26,0,8,0,1,2,7.1,44.0,236,12035.0,15491,2,0,2014,12,6,5,5,0,3,0,15.55,5
26,0,1,19,30,1,5.8,57.0,225,32538.0,48999,1,1,2014,12,6,5,5,0,3,0,15.566666666666666,16
26,1,13,17,55,1,7.0,63.0,225,2104.0,37496,0,2,2014,12,8,0,0,0,3,1,19.05,21
26,0,21,23,0,1,7.8,31.0,319,19824.0,20248,0,0,2014,12,6,5,5,0,3,0,15.566666666666666,24
26,0,25,10,13,1,9.0,31.0,225,17574.0,28425,1,2,2014,12,6,5,5,0,3,0,15.566666666666666,2
26,0,11,4,7,5,1.3,96.0,282,17189.0,36894,2,0,2014,12,6,5,5,0,3,0,15.583333333333334,12
26,0,12,2,61,1,4.5,64.0,299,17274.0,17924,0,0,2014,12,6,5,5,0,3,0,15.566666666666666,13
10,0,4,9,21,12,8.4,57.0,259,19375.0,19694,2,0,2015,3,7,5,5,0,1,0,14.083333333333334,8
10,0,6,16,59,12,13.4,50.0,273,33558.0,41255,3,3,2015,3,7,5,5,0,1,0,14.066666666666666,14
10,0,2,1,23,35,9.3,81.0,299,18332.0,21000,2,2,2015,3,7,5,5,0,1,0,14.066666666666666,7
10,0,11,23,7,12,8.9,85.0,283,14671.0,36894,2,0,2015,3,7,5,5,0,1,0,14.066666666666666,12
10,0,28,13,17,12,14.5,34.0,266,11580.0,24130,2,1,2015,3,7,5,5,0,1,0,14.083333333333334,1
10,0,19,10,44,12,8.8,61.0,231,38123.0,72081,1,3,2015,3,7,5,5,0,1,0,15.05,19
10,0,25,17,13,0,14.6,55.0,225,24027.0,28425,0,1,2015,3,7,5,5,0,1,0,16.066666666666666,2
10,0,22,20,3,35,7.9,66.0,238,14446.0,15732,1,3,2015,3,7,5,5,0,1,1,19.066666666666666,19
10,1,21,29,0,1,19.2,45.0,319,19736.0,20248,3,1,2015,3,8,6,6,0,1,0,13.066666666666666,24
21,0,17,4,45,1,9.8,43.0,225,9082.0,15109,1,1,2015,3,13,4,4,0,1,1,19.05,4
21,1,13,21,10,12,5.9,61.0,334,19537.0,41684,0,0,2015,3,14,5,5,0,1,0,13.033333333333333,15
21,1,29,22,55,13,10.2,57.0,291,17295.0,37496,1,2,2015,3,14,5,5,0,1,0,14.05,21
21,1,1,19,30,12,11.4,29.0,310,30492.0,48999,0,0,2015,3,14,5,5,0,1,0,14.1,16
21,1,23,6,37,12,10.0,26.0,295,11851.0,15859,1,0,2015,3,14,5,5,0,1,0,14.066666666666666,11
21,1,20,9,32,1,13.8,24.0,225,40802.0,62010,1,0,2015,3,14,5,5,0,1,0,15.066666666666666,5
21,1,10,25,58,13,12.9,27.0,225,21689.0,26827,2,2,2015,3,14,5,5,0,1,0,15.083333333333334,19
21,1,28,2,17,1,10.9,26.0,225,17695.0,24130,1,0,2015,3,14,5,5,0,1,1,18.566666666666666,1
21,1,16,11,50,1,0.8,67.0,238,17091.0,20336,1,2,2015,3,14,5,5,0,1,1,19.066666666666666,23
27,0,23,2,37,12,17.8,32.0,225,13047.0,15859,0,2,2015,3,22,6,6,0,1,0,14.066666666666666,11
27,0,13,17,10,1,16.3,37.0,225,18193.0,41684,3,2,2015,3,22,6,6,0,1,0,14.05,15
27,0,21,16,0,1,17.5,57.0,225,19103.0,20248,0,1,2015,3,22,6,6,0,1,0,14.066666666666666,24
27,0,11,20,7,1,18.1,33.0,225,26302.0,36894,0,0,2015,3,22,6,6,0,1,0,14.066666666666666,12
27,0,19,28,12,1,16.3,55.0,231,13529.0,15440,1,0,2015,3,22,6,6,0,1,0,15.05,19
27,0,22,4,3,12,16.6,46.0,225,11315.0,15732,0,0,2015,3,22,6,6,0,1,0,16.066666666666666,19
27,0,6,29,29,30,16.3,53.0,225,16053.0,20223,1,1,2015,3,22,6,6,0,1,0,17.066666666666666,14
27,0,25,1,13,1,17.1,36.0,225,21218.0,28425,0,2,2015,3,22,6,6,0,1,0,17.066666666666666,2
27,0,9,10,2,14,10.8,49.0,238,12081.0,20784,1,0,2015,3,22,6,6,0,1,1,19.066666666666666,10
28,0,29,28,55,12,19.4,88.0,225,8539.0,37496,3,1,2015,4,3,4,4,0,1,1,19.066666666666666,21
28,0,2,6,23,37,19.3,93.0,225,10702.0,21000,3,1,2015,4,3,4,4,0,1,1,19.066666666666666,7
28,1,4,21,21,1,11.3,55.0,324,14706.0,19694,2,1,2015,4,4,5,5,0,1,0,13.566666666666666,8
28,1,9,22,2,1,16.3,28.0,225,7321.0,20784,1,2,2015,4,4,5,5,0,1,0,14.066666666666666,10
28,1,20,16,32,12,13.6,52.0,225,37154.0,62010,1,0,2015,4,4,5,5,0,1,0,15.083333333333334,5
28,1,10,13,58,12,15.7,54.0,225,17643.0,26827,4,1,2015,4,4,5,5,0,1,0,15.05,19
28,1,1,23,30,12,13.9,53.0,225,20743.0,48999,1,0,2015,4,4,5,5,0,1,0,16.05,16
28,1,11,25,7,44,16.3,94.0,225,11577.0,36894,0,1,2015,4,4,5,5,0,1,1,18.566666666666666,12
28,1,17,19,45,12,10.6,73.0,238,12378.0,15109,1,2,2015,4,4,5,5,0,1,1,19.066666666666666,4
29,0,16,17,50,1,14.7,33.0,340,18514.0,20336,1,3,2015,4,12,6,6,0,1,0,13.05,23
29,0,19,4,44,1,17.3,30.0,225,20207.0,72081,1,1,2015,4,12,6,6,0,1,0,14.066666666666666,19
29,0,6,11,59,12,18.2,60.0,337,15080.0,41255,2,0,2015,4,12,6,6,0,1,0,14.066666666666666,14
29,0,21,2,0,12,16.4,36.0,342,16027.0,20248,2,3,2015,4,12,6,6,0,1,0,15.066666666666666,24
29,0,22,1,3,12,16.1,44.0,225,14581.0,15732,0,1,2015,4,12,6,6,0,1,0,16.066666666666666,19
29,0,25,23,13,2,16.6,50.0,225,15494.0,28425,4,1,2015,4,12,6,6,0,1,0,16.066666666666666,2
29,0,28,9,17,30,18.8,50.0,225,8852.0,24130,1,0,2015,4,12,6,6,0,1,0,16.066666666666666,1
29,0,10,20,58,12,14.9,51.0,225,24992.0,26827,1,1,2015,4,12,6,6,0,1,0,17.05,19
29,0,29,13,55,12,11.4,79.0,238,10261.0,37496,1,1,2015,4,12,6,6,0,1,1,19.066666666666666,21
30,0,17,29,45,12,17.3,59.0,225,10076.0,15109,1,3,2015,4,16,3,3,0,1,1,19.066666666666666,4
30,1,4,10,21,1,18.2,27.0,225,13644.0,19694,2,3,2015,4,18,5,5,0,1,0,14.066666666666666,8
30,1,9,16,2,3,16.8,20.0,225,7067.0,20784,0,0,2015,4,18,5,5,0,1,0,14.066666666666666,10
30,1,23,28,37,1,18.6,31.0,225,8033.0,15859,0,3,2015,4,18,5,5,0,1,0,14.066666666666666,11
30,1,13,25,10,1,16.6,36.0,225,16068.0,41684,2,2,2015,4,18,5,5,0,1,0,14.05,15
30,1,1,11,30,1,17.6,46.0,313,24369.0,48999,1,2,2015,4,18,5,5,0,1,0,16.05,16
30,1,20,19,32,1,17.9,45.0,225,33793.0,62010,2,1,2015,4,18,5,5,0,1,0,17.066666666666666,5
30,1,22,2,3,1,16.2,54.0,225,14538.0,15732,0,2,2015,4,18,5,5,0,1,1,18.566666666666666,19
30,1,6,21,15,1,15.3,35.0,238,9986.0,20223,3,1,2015,4,18,5,5,0,1,1,19.066666666666666,14
31,0,29,25,55,27,17.9,46.0,238,12275.0,37496,1,2,2015,4,25,5,5,0,1,0,14.066666666666666,21
31,0,16,4,50,1,18.8,34.0,306,13772.0,20336,1,0,2015,4,25,5,5,0,1,0,14.05,23
31,0,11,21,7,1,22.5,41.0,281,11653.0,36894,2,0,2015,4,25,5,5,0,1,0,14.066666666666666,12
31,0,19,22,44,21,19.4,34.0,231,20388.0,72081,3,0,2015,4,25,5,5,0,1,0,15.05,19
31,0,28,17,17,1,22.4,12.0,225,9242.0,24130,1,1,2015,4,25,5,5,0,1,0,15.066666666666666,1
31,0,20,6,32,1,16.0,30.0,225,29803.0,62010,2,1,2015,4,25,5,5,0,1,0,17.066666666666666,5
31,0,9,1,2,1,11.5,33.0,225,11524.0,20784,0,1,2015,4,25,5,5,0,1,1,18.566666666666666,10
31,0,10,23,58,12,16.7,29.0,238,16953.0,26827,3,0,2015,4,25,5,5,0,1,1,19.066666666666666,19
31,1,2,13,23,1,24.3,18.0,225,17417.0,21000,2,1,2015,4,26,6,6,0,1,0,14.05,7
32,0,4,29,21,1,20.1,52.0,256,17011.0,19694,1,2,2015,4,29,2,2,1,1,0,14.05,8
32,0,10,17,58,1,23.0,36.0,231,20961.0,26827,1,4,2015,4,29,2,2,1,1,0,14.066666666666666,19
32,0,13,1,10,1,20.8,50.0,332,22318.0,41684,0,1,2015,4,29,2,2,1,1,0,14.066666666666666,15
32,0,21,9,0,12,20.4,61.0,307,11348.0,20248,3,3,2015,4,29,2,2,1,1,0,14.066666666666666,24
32,0,22,28,3,1,20.8,62.0,225,9603.0,15732,4,2,2015,4,29,2,2,1,1,0,16.066666666666666,19
32,0,2,16,23,1,22.9,38.0,225,17173.0,21000,1,0,2015,4,29,2,2,1,1,0,16.05,7
32,0,25,6,13,12,21.1,49.0,225,17052.0,28425,0,1,2015,4,29,2,2,1,1,0,16.066666666666666,2
32,0,19,11,44,1,18.2,68.0,238,19284.0,72081,1,2,2015,4,29,2,2,1,1,1,19.066666666666666,19
32,0,23,20,37,1,18.7,46.0,225,13708.0,15859,0,2,2015,4,29,2,2,1,1,1,19.066666666666666,11
33,0,6,22,15,1,28.0,32.0,225,11375.0,20223,3,0,2015,5,2,5,5,0,1,0,13.066666666666666,14
33,0,9,19,2,1,29.8,28.0,279,12188.0,20784,1,0,2015,5,2,5,5,0,1,0,14.066666666666666,10
33,0,20,2,32,1,26.0,31.0,299,53148.0,62010,1,0,2015,5,2,5,5,0,1,0,14.05,5
33,0,29,23,55,1,17.8,83.0,231,15340.0,37496,0,1,2015,5,2,5,5,0,1,0,15.05,21
33,0,17,21,45,1,24.8,52.0,225,13960.0,15109,0,0,2015,5,2,5,5,0,1,0,16.066666666666666,4
33,0,1,10,30,1,25.6,38.0,225,42604.0,48999,2,1,2015,5,2,5,5,0,1,0,16.066666666666666,16
33,0,11,4,7,1,25.3,53.0,225,15566.0,36894,2,0,2015,5,2,5,5,0,1,0,16.066666666666666,12
33,0,16,13,50,1,23.0,38.0,225,18398.0,20336,1,2,2015,5,2,5,5,0,1,1,18.55,23
33,0,28,25,17,1,23.6,50.0,238,20792.0,24130,1,1,2015,5,2,5,5,0,1,1,19.066666666666666,1
0,0,16,23,50,1,24.0,25.0,329,16916.0,20336,2,0,2015,5,6,2,2,1,1,0,14.05,23
0,0,13,9,10,9,23.8,28.0,333,25009.0,41684,1,1,2015,5,6,2,2,1,1,0,14.05,15
0,0,21,28,0,2,18.9,63.0,342,14029.0,20248,2,2,2015,5,6,2,2,1,1,0,14.05,24
0,0,10,11,58,2,22.6,32.0,225,21141.0,26827,0,1,2015,5,6,2,2,1,1,0,15.083333333333334,19
0,0,19,6,44,1,21.4,34.0,225,22514.0,72081,2,0,2015,5,6,2,2,1,1,0,15.05,19
0,0,22,25,3,12,19.4,66.0,225,9157.0,15732,1,1,2015,5,6,2,2,1,1,0,17.066666666666666,19
0,0,4,1,21,1,17.1,66.0,238,14368.0,19694,2,3,2015,5,6,2,2,1,1,1,19.066666666666666,8
0,1,17,20,45,12,21.8,90.0,228,12620.0,15109,3,3,2015,6,3,2,2,0,2,1,19.05,4
0,1,2,29,23,9,21.8,56.0,228,13110.0,21000,2,0,2015,6,3,2,2,0,2,1,19.05,7
1,0,6,10,59,1,23.0,27.0,225,16952.0,41255,0,1,2015,5,10,6,6,0,1,0,13.066666666666666,14
1,0,9,17,2,12,13.3,43.0,225,8285.0,20784,3,0,2015,5,10,6,6,0,1,0,14.066666666666666,10
1,0,19,13,44,1,25.7,42.0,225,19784.0,72081,1,0,2015,5,10,6,6,0,1,0,14.05,19
1,0,23,22,37,1,28.5,16.0,225,10350.0,15859,0,1,2015,5,10,6,6,0,1,0,14.066666666666666,11
1,0,4,20,21,1,16.2,41.0,225,19195.0,19694,4,4,2015,5,10,6,6,0,1,0,15.066666666666666,8
1,0,28,16,17,1,25.3,35.0,225,10648.0,24130,1,1,2015,5,10,6,6,0,1,0,15.066666666666666,1
1,0,1,29,30,2,22.8,23.0,225,42070.0,48999,0,1,2015,5,10,6,6,0,1,0,16.066666666666666,16
1,0,25,21,13,1,21.8,31.0,225,14397.0,28425,1,2,2015,5,10,6,6,0,1,0,16.066666666666666,2
1,0,11,2,7,1,17.6,53.0,238,17372.0,36894,0,1,2015,5,10,6,6,0,1,1,19.066666666666666,12
2,0,17,22,45,12,20.6,65.0,225,6701.0,15109,0,0,2015,5,14,3,3,0,1,1,19.05,4
2,1,23,9,37,12,26.2,45.0,331,9159.0,15859,2,0,2015,5,16,5,5,0,1,0,14.066666666666666,11
2,1,16,25,50,12,20.9,72.0,341,11743.0,20336,2,0,2015,5,16,5,5,0,1,0,14.05,23
2,1,13,4,10,12,17.3,75.0,287,16764.0,41684,0,3,2015,5,16,5,5,0,1,0,14.05,15
2,1,29,11,55,12,19.5,77.0,225,13523.0,37496,2,2,2015,5,16,5,5,0,1,0,15.066666666666666,21
2,1,21,19,0,12,20.3,89.0,319,12978.0,20248,1,2,2015,5,16,5,5,0,1,0,15.066666666666666,24
2,1,2,10,23,12,20.1,67.0,225,18842.0,21000,1,1,2015,5,16,5,5,0,1,1,18.55,7
2,1,20,1,32,12,23.6,69.0,252,42995.0,62010,4,1,2015,5,16,5,5,0,1,0,15.566666666666666,5
2,1,6,28,59,13,21.0,61.0,238,14825.0,41255,0,1,2015,5,16,5,5,0,1,1,19.066666666666666,14
3,0,4,23,21,1,20.9,63.0,225,13165.0,19694,0,1,2015,5,23,5,5,0,1,1,18.566666666666666,8
3,0,9,25,2,1,28.6,18.0,225,7894.0,20784,0,1,2015,5,23,5,5,0,1,0,14.083333333333334,10
3,0,22,21,3,1,21.1,73.0,225,13248.0,15732,4,0,2015,5,23,5,5,0,1,0,17.066666666666666,19
3,0,1,6,30,12,21.6,56.0,311,23460.0,48999,0,1,2015,5,23,5,5,0,1,1,19.05,16
3,0,10,28,58,12,21.8,53.0,225,14881.0,26827,3,2,2015,5,23,5,5,0,1,1,19.066666666666666,19
3,0,16,19,50,12,20.4,43.0,238,18906.0,20336,0,3,2015,5,23,5,5,0,1,1,19.066666666666666,23
3,0,11,13,7,12,18.4,83.0,225,10460.0,36894,4,2,2015,5,23,5,5,0,1,1,19.066666666666666,12
3,1,17,2,45,14,22.3,75.0,230,9997.0,15109,1,0,2015,6,23,1,1,0,2,1,19.05,4
3,0,20,29,32,1,23.0,50.0,225,41269.0,62010,2,1,2015,5,23,5,5,0,1,1,19.066666666666666,5
4,0,13,23,10,1,27.9,46.0,225,23197.0,41684,0,2,2015,5,30,5,5,0,1,0,13.05,15
4,0,6,9,59,1,30.3,33.0,330,13662.0,41255,0,0,2015,5,30,5,5,0,1,0,14.066666666666666,14
4,0,25,4,13,12,24.4,59.0,297,14906.0,28425,0,1,2015,5,30,5,5,0,1,0,16.066666666666666,2
4,0,29,16,55,1,20.6,84.0,225,17155.0,37496,3,1,2015,5,30,5,5,0,1,1,19.05,21
4,0,1,17,30,12,24.6,57.0,238,23439.0,48999,2,1,2015,5,30,5,5,0,1,1,19.066666666666666,16
4,0,19,2,44,1,24.3,65.0,225,35044.0,72081,1,1,2015,5,30,5,5,0,1,1,19.066666666666666,19
4,0,22,11,3,1,24.1,60.0,225,11276.0,15732,0,0,2015,5,30,5,5,0,1,1,19.066666666666666,19
4,0,21,10,0,1,20.9,90.0,225,13055.0,20248,5,2,2015,5,30,5,5,0,1,1,19.066666666666666,24
4,0,28,20,17,35,20.9,76.0,225,19249.0,24130,1,6,2015,5,30,5,5,0,1,1,19.066666666666666,1
5,0,4,28,21,1,20.3,51.0,225,12753.0,19694,5,0,2015,6,7,6,6,0,2,0,16.066666666666666,8
5,0,9,29,2,1,24.3,42.0,225,13241.0,20784,2,2,2015,6,7,6,6,0,2,0,16.066666666666666,10
5,0,20,21,32,1,24.1,46.0,252,44424.0,62010,1,0,2015,6,7,6,6,0,2,0,16.066666666666666,5
5,0,17,11,45,12,23.2,57.0,225,11352.0,15109,2,3,2015,6,7,6,6,0,2,0,16.05,4
5,0,10,22,58,1,23.7,49.0,225,20857.0,26827,2,1,2015,6,7,6,6,0,2,0,16.05,19
5,0,23,19,37,12,23.4,38.0,225,13007.0,15859,1,1,2015,6,7,6,6,0,2,0,16.066666666666666,11
5,0,16,1,50,2,22.5,54.0,225,17617.0,20336,1,2,2015,6,7,6,6,0,2,0,16.066666666666666,23
5,0,13,6,10,1,22.3,48.0,225,19030.0,41684,1,1,2015,6,7,6,6,0,2,0,16.05,15
5,0,2,25,23,12,24.3,46.0,277,18437.0,21000,0,0,2015,6,7,6,6,0,2,0,16.05,7
6,0,10,16,58,1,24.3,52.0,225,21490.0,26827,2,0,2015,6,20,5,5,0,2,0,16.05,19
6,0,19,29,44,1,24.8,58.0,225,28928.0,72081,0,3,2015,6,20,5,5,0,2,0,16.05,19
6,0,22,13,3,1,22.1,72.0,225,11175.0,15732,1,3,2015,6,20,5,5,0,2,0,16.066666666666666,19
6,0,21,23,0,12,20.5,83.0,225,13288.0,20248,0,2,2015,6,20,5,5,0,2,0,16.083333333333332,24
6,0,6,17,59,12,24.3,66.0,225,15848.0,41255,1,0,2015,6,20,5,5,0,2,0,16.083333333333332,14
6,0,2,4,23,12,26.6,56.0,225,14616.0,21000,1,1,2015,6,20,5,5,0,2,0,16.05,7
6,0,25,20,13,1,25.4,53.0,238,18143.0,28425,1,1,2015,6,20,5,5,0,2,0,16.083333333333332,2
6,0,11,9,7,2,23.8,77.0,225,12286.0,36894,5,1,2015,6,20,5,5,0,2,0,16.066666666666666,12
6,0,28,1,17,1,26.1,56.0,225,16871.0,24130,1,2,2015,6,20,5,5,0,2,0,16.066666666666666,1
7,0,4,6,21,35,20.5,95.0,225,12644.0,19694,2,0,2015,6,27,5,5,0,2,1,19.066666666666666,8
7,0,9,2,2,35,21.1,90.0,225,14320.0,20784,1,3,2015,6,27,5,5,0,2,1,19.066666666666666,10
7,0,29,10,55,12,22.3,97.0,231,13867.0,37496,2,3,2015,6,27,5,5,0,2,1,19.05,21
7,0,20,13,32,12,23.6,88.0,320,43606.0,62010,5,2,2015,6,27,5,5,0,2,1,19.066666666666666,5
7,0,1,21,30,12,24.0,83.0,250,41363.0,48999,3,2,2015,6,27,5,5,0,2,1,19.066666666666666,16
7,0,23,17,37,12,25.2,70.0,225,11019.0,15859,1,1,2015,6,27,5,5,0,2,1,19.066666666666666,11
7,0,16,22,50,12,22.9,54.0,225,15456.0,20336,2,3,2015,6,27,5,5,0,2,1,19.066666666666666,23
7,0,25,19,13,12,23.6,55.0,225,22332.0,28425,1,1,2015,6,27,5,5,0,2,1,19.066666666666666,2
7,0,28,11,17,12,22.1,75.0,225,12376.0,24130,2,2,2015,6,27,5,5,0,2,1,19.066666666666666,1
10,0,4,11,21,1,27.0,49.0,225,13373.0,19694,3,4,2015,7,11,5,5,0,2,1,18.066666666666666,8
